,Unnamed: 0,doc_id,word,pos_tag,event,argument,coordinate,admin_level,phase_one_label
437,437.0,3.0,3,CDP,B-ARG,DeathVictim-Arg,,,Argument_Candidate
438,438.0,3.0,Tewas,JJ,I-ARG,DeathVictim-Arg,,,Argument_Candidate
439,439.0,3.0,Akibat,IN,O,O,,,
440,440.0,3.0,Gempa,NNP,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
441,441.0,3.0,di,IN,O,O,,,
442,442.0,3.0,Meksiko,NNP,B-PLOC,Place-Arg,"(20.893694415571684, -99.32179436716993)",0.0,Argument_Candidate
443,443.0,3.0,dan,CC,O,O,,,
444,444.0,3.0,Guatemala,NNP,B-PLOC,Place-Arg,"(14.898340481702862, -90.81834384088687)",0.0,Argument_Candidate
445,445.0,3.0,",",",",O,O,,,
446,446.0,3.0,Termasuk,VBT,O,O,,,
447,447.0,3.0,Bayi,NN,O,O,,,
448,448.0,3.0,Baru,NNP,O,O,,,
449,449.0,3.0,Lahir,VBI,O,O,,,
450,450.0,3.0,-,-,O,O,,,
451,451.0,3.0,-,NNP,O,O,,,
452,452.0,3.0,Mexico,NNP,B-PLOC,Published-Arg,"(19.302903257396633, -99.10508326400131)",1.0,Argument_Candidate
453,453.0,3.0,City,NNP,I-PLOC,Published-Arg,,,Argument_Candidate
454,454.0,3.0,-,-,O,O,,,
455,455.0,3.0,Gempa,NN,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
456,456.0,3.0,bumi,NN,I-EVE,QUAKE-EVENT,,,Trigger_Candidate
457,457.0,3.0,berkekuatan,VBI,B-ARG,Strength-Arg,,,Argument_Candidate
458,458.0,3.0,"6,9",CD,I-ARG,Strength-Arg,,,Argument_Candidate
459,459.0,3.0,Skala,NN,I-ARG,Strength-Arg,,,Argument_Candidate
460,460.0,3.0,Richter,NNP,I-ARG,Strength-Arg,,,Argument_Candidate
461,461.0,3.0,mengguncang,VB,B-EVE,QUAKE-EVENT,QUAKE-EVENT,,Trigger_Candidate
462,462.0,3.0,wilayah,NN,O,O,,,
463,463.0,3.0,Meksiko,NNP,B-LOC,Place-Arg,"(20.893694415571684, -99.32179436716993)",0.0,Argument_Candidate
464,464.0,3.0,dan,CC,O,O,,,
465,465.0,3.0,Guatemala,NN,B-LOC,Place-Arg,"(14.898340481702862, -90.81834384088687)",0.0,Argument_Candidate
466,466.0,3.0,Nahas,NNP,O,O,,,
467,467.0,3.0,",",",",O,O,,,
468,468.0,3.0,sedikitnya,NNG,O,O,,,
469,469.0,3.0,3,CDP,B-ARG,DeathVictim-Arg,,,Argument_Candidate
470,470.0,3.0,orang,NN,I-ARG,DeathVictim-Arg,,,Argument_Candidate
471,471.0,3.0,tewas,JJ,I-ARG,DeathVictim-Arg,,,Argument_Candidate
472,472.0,3.0,dalam,IN,O,O,,,
473,473.0,3.0,gempa,NN,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
474,474.0,3.0,bumi,NN,I-EVE,QUAKE-EVENT,,,Trigger_Candidate
475,475.0,3.0,ini,PR,O,O,,,
476,476.0,3.0,termasuk,VB,O,O,,,
477,477.0,3.0,salah,JJ,O,O,,,
478,478.0,3.0,satunya,PRN,O,O,,,
479,479.0,3.0,seorang,NN,O,O,,,
480,480.0,3.0,bayi,NN,O,O,,,
481,481.0,3.0,yang,SC,O,O,,,
482,482.0,3.0,baru,JJ,O,O,,,
483,483.0,3.0,lahir,VB,O,O,,,
484,484.0,3.0,Survei,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
485,485.0,3.0,Geologi,NNP,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
486,486.0,3.0,AS,NNP,B-PLOC,Place-Arg,"(38.4572641110912, -92.2110028043666)",0.0,Argument_Candidate
487,487.0,3.0,(,OP,O,O,,,
488,488.0,3.0,USGS,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
489,489.0,3.0,),CP,O,O,,,
490,490.0,3.0,",",",",O,O,,,
491,491.0,3.0,seperti,IN,O,O,,,
492,492.0,3.0,dilansir,VBT,O,O,,,
493,493.0,3.0,AFP,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
494,494.0,3.0,",",",",O,O,,,
495,495.0,3.0,Selasa,NNP,B-ARG,Time-Arg,,,Argument_Candidate
496,496.0,3.0,(,OP,O,O,,,
497,497.0,3.0,8/7/2014,DD,B-ARG,Time-Arg,,,Argument_Candidate
498,498.0,3.0,),CP,O,O,,,
499,499.0,3.0,",",",",O,O,,,
500,500.0,3.0,mencatat,VB,O,O,,,
501,501.0,3.0,bahwa,SC,O,O,,,
502,502.0,3.0,pusat,NN,O,O,,,
503,503.0,3.0,gempa,NN,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
504,504.0,3.0,ini,DT,O,O,,,
505,505.0,3.0,berada,VBI,O,O,,,
506,506.0,3.0,di,IN,O,O,,,
507,507.0,3.0,lokasi,NN,O,O,,,
508,508.0,3.0,yang,SC,O,O,,,
509,509.0,3.0,hanya,RB,O,O,,,
510,510.0,3.0,berjarak,VBI,O,O,,,
511,511.0,3.0,2,CDP,B-ARG,Central-Arg,,,Argument_Candidate
512,512.0,3.0,kilometer,NN,I-ARG,Central-Arg,,,Argument_Candidate
513,513.0,3.0,dari,IN,O,O,,,
514,514.0,3.0,kota,NN,O,O,,,
515,515.0,3.0,Puerto,NNP,B-LOC,Place-Arg,"(-34.6135871,-58.3697784)",2.0,Argument_Candidate
516,516.0,3.0,Madero,NNP,I-LOC,Place-Arg,,,Argument_Candidate
517,517.0,3.0,dan,CC,O,O,,,
518,518.0,3.0,berjarak,VBI,O,O,,,
519,519.0,3.0,200,CDP,B-ARG,Central-Arg,,,Argument_Candidate
520,520.0,3.0,kilometer,NN,I-ARG,Central-Arg,,,Argument_Candidate
521,521.0,3.0,dari,IN,O,O,,,
522,522.0,3.0,Guatemala,NNP,B-LOC,Place-Arg,"(14.629566162184377, -90.50339335214694)",2.0,Argument_Candidate
523,523.0,3.0,City,NNP,I-LOC,Place-Arg,,,Argument_Candidate
524,524.0,3.0,Menurut,NNP,O,O,,,
525,525.0,3.0,USGS,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
526,526.0,3.0,",",",",O,O,,,
527,527.0,3.0,pusat,NN,O,O,,,
528,528.0,3.0,gempa,NN,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
529,529.0,3.0,bumi,NN,I-EVE,QUAKE-EVENT,,,Trigger_Candidate
530,530.0,3.0,ini,DT,O,O,,,
531,531.0,3.0,berada,VBI,O,O,,,
532,532.0,3.0,pada,IN,O,O,,,
533,533.0,3.0,kedalaman,NN,B-ARG,Depth-Arg,,,Argument_Candidate
534,534.0,3.0,60,CD,I-ARG,Depth-Arg,,,Argument_Candidate
535,535.0,3.0,kilometer,NND,I-ARG,Depth-Arg,,,Argument_Candidate
536,536.0,3.0,di,IN,O,O,,,
537,537.0,3.0,bawah,NN,O,O,,,
538,538.0,3.0,permukaan,NN,O,O,,,
539,539.0,3.0,laut,NN,O,O,,,
540,540.0,3.0,Sekitar,CDI,O,O,,,
541,541.0,3.0,10,CDP,B-ARG,Repeat-Arg,,,Argument_Candidate
542,542.0,3.0,kali,NN,I-ARG,Repeat-Arg,,,Argument_Candidate
543,543.0,3.0,gempa,NN,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
544,544.0,3.0,susulan,NN,I-EVE,QUAKE-EVENT,,,Trigger_Candidate
545,545.0,3.0,dilaporkan,VB,O,O,,,
546,546.0,3.0,terjadi,VB,O,O,,,
547,547.0,3.0,pasca,SC,O,O,,,
548,548.0,3.0,gempa,NN,B-EVE,QUAKE-EVENT,,,Trigger_Candidate
549,549.0,3.0,"6,9",CD,B-ARG,Strength-Arg,,,Argument_Candidate
550,550.0,3.0,SR,NN,I-ARG,Strength-Arg,,,Argument_Candidate
551,551.0,3.0,tersebut,PR,O,O,,,
552,552.0,3.0,melanda,VB,O,O,,,
553,553.0,3.0,Hal,NN,O,O,,,
554,554.0,3.0,ini,PR,O,O,,,
555,555.0,3.0,sempat,MD,O,O,,,
556,556.0,3.0,memicu,VBT,O,O,,,
557,557.0,3.0,kepanikan,NN,O,O,,,
558,558.0,3.0,warga,NN,O,O,,,
559,559.0,3.0,dan,CC,O,O,,,
560,560.0,3.0,sayangnya,PRP,O,O,,,
561,561.0,3.0,menyebabkan,VBT,O,O,,,
562,562.0,3.0,tanah,NN,B-EVE,LANDSLIDE-EVENT,,,Trigger_Candidate
563,563.0,3.0,longsor,JJ,I-EVE,LANDSLIDE-EVENT,,,Trigger_Candidate
564,564.0,3.0,di,IN,O,O,,,
565,565.0,3.0,beberapa,CDI,O,O,,,
566,566.0,3.0,wilayah,NN,O,O,,,
567,567.0,4.0,Tabrak,NN,B-EVE,ACCIDENT-EVENT,,,Trigger_Candidate
568,568.0,4.0,Pembatas,NN,O,O,,,
569,569.0,4.0,Jalan,NN,O,O,,,
570,570.0,4.0,Km,NN,B-ARG,Point-Arg,,,Argument_Candidate
571,571.0,4.0,27,CD,I-ARG,Point-Arg,,,Argument_Candidate
572,572.0,4.0,Tol,NNP,B-ARG,Street-Arg,,,Argument_Candidate
573,573.0,4.0,Bandara,NNP,I-ARG,Street-Arg,,,Argument_Candidate
574,574.0,4.0,",",",",O,O,,,
575,575.0,4.0,BMW,NN,B-ARG,Vehicle-Arg,,,Argument_Candidate
576,576.0,4.0,Ringsek,NN,O,O,,,
577,577.0,4.0,Berat,NN,O,O,,,
578,578.0,4.0,-,-,O,O,,,
579,579.0,4.0,-,NNP,O,O,,,
580,580.0,4.0,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1.0,Argument_Candidate
581,581.0,4.0,-,-,O,O,,,
582,582.0,4.0,Sebuah,NND,O,O,,,
583,583.0,4.0,mobil,NN,O,O,,,
584,584.0,4.0,BMW,NNP,B-ARG,Vehicle-Arg,,,Argument_Candidate
585,585.0,4.0,dengan,IN,O,O,,,
586,586.0,4.0,nopol,NN,O,O,,,
587,587.0,4.0,B,SYM,B-ARG,Plate-Arg,,,Argument_Candidate
588,588.0,4.0,54,CD,I-ARG,Plate-Arg,,,Argument_Candidate
589,589.0,4.0,LN,NN,I-ARG,Plate-Arg,,,Argument_Candidate
590,590.0,4.0,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,,Trigger_Candidate
591,591.0,4.0,pembatas,NN,O,O,,,
592,592.0,4.0,jalan,NN,O,O,,,
593,593.0,4.0,Tol,NNP,B-ARG,Street-Arg,,,Argument_Candidate
594,594.0,4.0,Bandara,NNP,I-ARG,Street-Arg,,,Argument_Candidate
595,595.0,4.0,arah,NN,O,O,,,
596,596.0,4.0,Jakarta,NNP,B-PLOC,To-Arg,"(-6.197602429787846, 106.83139222722116)",1.0,Argument_Candidate
597,597.0,4.0,tengah,O,O,,,,None
598,598.0,4.0,malam,NN,O,O,,,
599,599.0,4.0,ini,PR,O,O,,,
600,600.0,4.0,Kondisi,NN,O,O,,,
601,601.0,4.0,mobil,NN,O,O,,,
602,602.0,4.0,itu,PR,O,O,,,
603,603.0,4.0,ringsek,JJ,O,O,,,
604,604.0,4.0,berat,JJ,O,O,,,
605,605.0,4.0,di,IN,O,O,,,
606,606.0,4.0,bagian,NN,O,O,,,
607,607.0,4.0,depan,JJ,O,O,,,
608,608.0,4.0,Informasi,NN,O,O,,,
609,609.0,4.0,itu,PR,O,O,,,
610,610.0,4.0,disampaikan,VB,O,O,,,
611,611.0,4.0,TMC,NNP,O,O,,,
612,612.0,4.0,Polda,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
613,613.0,4.0,Metro,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
614,614.0,4.0,Jaya,NNP,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
615,615.0,4.0,BMW,NNP,B-ARG,Vehicle-Arg,,,Argument_Candidate
616,616.0,4.0,bernomor,VBT,O,O,,,
617,617.0,4.0,pelat,NN,O,O,,,
618,618.0,4.0,B,SYM,B-ARG,Plate-Arg,,,Argument_Candidate
619,619.0,4.0,54,CD,I-ARG,Plate-Arg,,,Argument_Candidate
620,620.0,4.0,LN,NN,I-ARG,Plate-Arg,,,Argument_Candidate
621,621.0,4.0,itu,DT,O,O,,,
622,622.0,4.0,menabrak,VBT,B-EVE,ACCIDENT-EVENT,,,Trigger_Candidate
623,623.0,4.0,pembatas,NN,O,O,,,
624,624.0,4.0,jalan,NN,O,O,,,
625,625.0,4.0,Tol,NNP,B-ARG,Street-Arg,,,Argument_Candidate
626,626.0,4.0,Bandara,NNP,I-ARG,Street-Arg,,,Argument_Candidate
627,627.0,4.0,di,IN,O,O,,,
628,628.0,4.0,Km,NN,B-ARG,Point-Arg,,,Argument_Candidate
629,629.0,4.0,27,CD,I-ARG,Point-Arg,,,Argument_Candidate
630,630.0,4.0,",",",",O,O,,,
631,631.0,4.0,tepatnya,RB,O,O,,,
632,632.0,4.0,di,IN,O,O,,,
633,633.0,4.0,Kamal,NNP,B-LOC,Place-Arg,"(-6.101459525319878, 106.69969913010671)",4.0,Argument_Candidate
634,634.0,4.0,mengarah,VBI,O,O,,,
635,635.0,4.0,ke,IN,O,O,,,
636,636.0,4.0,Pluit,NN,B-PLOC,To-Arg,"(-6.113297962451269, 106.78672611344551)",4.0,Argument_Candidate
637,637.0,4.0,pukul,NN,B-ARG,Time-Arg,,,Argument_Candidate
638,638.0,4.0,23.30,JJ,I-ARG,Time-Arg,,,Argument_Candidate
639,639.0,4.0,WIB,NNP,I-ARG,Time-Arg,,,Argument_Candidate
640,640.0,4.0,Dari,IN,O,O,,,
641,641.0,4.0,foto,NN,O,O,,,
642,642.0,4.0,yang,SC,O,O,,,
643,643.0,4.0,diunggah,VB,O,O,,,
644,644.0,4.0,TMC,NNP,O,O,,,
645,645.0,4.0,Polda,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
646,646.0,4.0,Metro,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
647,647.0,4.0,",",",",O,O,,,
648,648.0,4.0,mobil,NN,O,O,,,
649,649.0,4.0,itu,DT,O,O,,,
650,650.0,4.0,diduga,VBT,O,O,,,
651,651.0,4.0,berkecepatan,VBT,O,O,,,
652,652.0,4.0,tinggi,JJ,O,O,,,
653,653.0,4.0,saat,SC,O,O,,,
654,654.0,4.0,menabrak,VBT,O,O,,,
655,655.0,4.0,hingga,IN,O,O,,,
656,656.0,4.0,mobil,NN,B-ARG,Vehicle-Arg,,,Argument_Candidate
657,657.0,4.0,berbalik,VBI,O,O,,,
658,658.0,4.0,ke,IN,O,O,,,
659,659.0,4.0,arah,NN,O,O,,,
660,660.0,4.0,berlawanan,VBI,O,O,,,
661,661.0,4.0,Bagian,NN,O,O,,,
662,662.0,4.0,depannya,NN,O,O,,,
663,663.0,4.0,tampak,VB,O,O,,,
664,664.0,4.0,ringsek,JJ,O,O,,,
665,665.0,4.0,berat,JJ,O,O,,,
666,666.0,4.0,Ban,NN,O,O,,,
667,667.0,4.0,mobil,NN,B-ARG,Vehicle-Arg,,,Argument_Candidate
668,668.0,4.0,depan,NN,O,O,,,
669,669.0,4.0,sebelah,NN,O,O,,,
670,670.0,4.0,kiri,NN,O,O,,,
671,671.0,4.0,juga,RB,O,O,,,
672,672.0,4.0,terlihat,VB,O,O,,,
673,673.0,4.0,lepas,JJ,O,O,,,
674,674.0,5.0,Kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
675,675.0,5.0,Hanguskan,NNP,O,O,,,
676,676.0,5.0,Kantor,NNP,B-ORG,Facility-Arg,,,Argument_Candidate
677,677.0,5.0,Redaksi,NNP,I-ORG,Facility-Arg,,,Argument_Candidate
678,678.0,5.0,Pikiran,NNP,I-ORG,Facility-Arg,,,Argument_Candidate
679,679.0,5.0,Rakyat,NNP,I-ORG,Facility-Arg,,,Argument_Candidate
680,680.0,5.0,-,NNP,O,O,,,
681,681.0,5.0,-,-,O,O,,,
682,682.0,5.0,Bandung,NNP,B-PLOC,Published-Arg,"(-6.920669331867579, 107.62893793140472)",2.0,Argument_Candidate
683,683.0,5.0,",",",",O,O,,,
684,684.0,5.0,-,-,O,O,,,
685,685.0,5.0,Kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
686,686.0,5.0,melanda,VB,O,O,,,
687,687.0,5.0,kantor,NN,B-ORG,Facility-Arg,,,Argument_Candidate
688,688.0,5.0,redaksi,NN,I-ORG,Facility-Arg,,,Argument_Candidate
689,689.0,5.0,koran,NN,I-ORG,Facility-Arg,,,Argument_Candidate
690,690.0,5.0,Pikiran,NNP,I-ORG,Facility-Arg,,,Argument_Candidate
691,691.0,5.0,Rakyat,NNP,I-ORG,Facility-Arg,,,Argument_Candidate
692,692.0,5.0,di,IN,O,O,,,
693,693.0,5.0,Jalan,NN,B-ARG,Street-Arg,,,Argument_Candidate
694,694.0,5.0,Soekarno,NNP,I-ARG,Street-Arg,,,Argument_Candidate
695,695.0,5.0,Hatta,NNP,I-ARG,Street-Arg,,,Argument_Candidate
696,696.0,5.0,",",",",O,O,,,
697,697.0,5.0,Bandung,NNP,B-LOC,Place-Arg,"(-6.920669331867579, 107.62893793140472)",2.0,Argument_Candidate
698,698.0,5.0,Belum,NEG,O,O,,,
699,699.0,5.0,diketahui,VBT,O,O,,,
700,700.0,5.0,penyebab,NN,O,O,,,
701,701.0,5.0,insiden,NN,O,O,,,
702,702.0,5.0,tersebut,PR,O,O,,,
703,703.0,5.0,Petugas,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
704,704.0,5.0,pemadam,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
705,705.0,5.0,sudah,MD,O,O,,,
706,706.0,5.0,berada,VBI,O,O,,,
707,707.0,5.0,di,IN,O,O,,,
708,708.0,5.0,lokasi,NN,O,O,,,
709,709.0,5.0,kejadian,NN,O,O,,,
710,710.0,5.0,Kapolrestabes,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
711,711.0,5.0,Bandung,NNP,B-PLOC,Place-Arg,"(-6.920669331867579, 107.62893793140472)",2.0,Argument_Candidate
712,712.0,5.0,Kombes,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
713,713.0,5.0,Pol,NNP,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
714,714.0,5.0,Mashudi,NNP,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
715,715.0,5.0,mengatakan,VB,O,O,,,
716,716.0,5.0,peristiwa,NN,O,O,,,
717,717.0,5.0,kebakaran,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
718,718.0,5.0,berlangsung,VBI,O,O,,,
719,719.0,5.0,sekitar,CDI,O,O,,,
720,720.0,5.0,pukul,NN,B-ARG,Time-Arg,,,Argument_Candidate
721,721.0,5.0,06.00,JJ,I-ARG,Time-Arg,,,Argument_Candidate
722,722.0,5.0,WIB,NNP,I-ARG,Time-Arg,,,Argument_Candidate
723,723.0,5.0,",",",",O,O,,,
724,724.0,5.0,Sabtu,NNP,B-ARG,Time-Arg,,,Argument_Candidate
725,725.0,5.0,(,OP,O,O,,,
726,726.0,5.0,4/10/2014,DD,B-ARG,Time-Arg,,,Argument_Candidate
727,727.0,5.0,),CP,O,O,,,
728,728.0,5.0,"""","""",O,O,,,
729,729.0,5.0,Api,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
730,730.0,5.0,diduga,VBT,O,O,,,
731,731.0,5.0,mulai,MD,O,O,,,
732,732.0,5.0,muncul,VB,O,O,,,
733,733.0,5.0,di,IN,O,O,,,
734,734.0,5.0,lantai,NN,O,O,,,
735,735.0,5.0,dua,CDP,O,O,,,
736,736.0,5.0,",",",",O,O,,,
737,737.0,5.0,"""","""",O,O,,,
738,738.0,5.0,ucap,VB,O,O,,,
739,739.0,5.0,Mashudi,NN,O,O,,,
740,740.0,5.0,di,IN,O,O,,,
741,741.0,5.0,lokasi,NN,O,O,,,
742,742.0,5.0,kejadian,NN,O,O,,,
743,743.0,5.0,Pantauan,NN,O,O,,,
744,744.0,5.0,di,IN,O,O,,,
745,745.0,5.0,lokasi,NN,O,O,,,
746,746.0,5.0,pada,IN,O,O,,,
747,747.0,5.0,pukul,NN,B-ARG,Time-Arg,,,Argument_Candidate
748,748.0,5.0,08.25,CD,I-ARG,Time-Arg,,,Argument_Candidate
749,749.0,5.0,WIB,NNP,I-ARG,Time-Arg,,,Argument_Candidate
750,750.0,5.0,",",",",O,O,,,
751,751.0,5.0,kondisi,NN,O,O,,,
752,752.0,5.0,api,NN,B-EVE,FIRE-EVENT,,,Trigger_Candidate
753,753.0,5.0,sudah,MD,O,O,,,
754,754.0,5.0,padam,IN,O,O,,,
755,755.0,5.0,Petugas,NN,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
756,756.0,5.0,Dinas,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
757,757.0,5.0,Pencegahan,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
758,758.0,5.0,Kebakaran,NN,I-ORG,OfficerOfficial-Arg,,,Argument_Candidate
759,759.0,5.0,(,OP,O,O,,,
760,760.0,5.0,Diskar,NNP,B-ORG,OfficerOfficial-Arg,,,Argument_Candidate
761,761.0,5.0,),CP,O,O,,,
762,762.0,5.0,Kota,NNP,B-PLOC,Place-Arg,"(-6.920669331867579, 107.62893793140472)",2.0,Argument_Candidate
763,763.0,5.0,Bandung,NNP,I-PLOC,Place-Arg,,,Argument_Candidate
764,764.0,5.0,melakukan,VB,O,O,,,
765,765.0,5.0,pendinginan,NN,O,O,,,
766,766.0,5.0,di,IN,O,O,,,
767,767.0,5.0,area,NN,O,O,,,
768,768.0,5.0,bangunan,NN,B-ORG,Facility-Arg,,,Argument_Candidate
769,769.0,5.0,redaksi,NN,B-ORG,Facility-Arg,,,Argument_Candidate
770,770.0,5.0,Pikiran,NNP,B-ORG,Facility-Arg,,,Argument_Candidate
771,771.0,5.0,Rakyat,NNP,B-ORG,Facility-Arg,,,Argument_Candidate
772,772.0,6.0,Truk,NN,B-ARG,Vehicle-Arg,,,Argument_Candidate
773,773.0,6.0,Gandeng,NNP,O,O,,,
774,774.0,6.0,Nyemplung,NNP,O,O,,,
775,775.0,6.0,ke,IN,O,O,,,
776,776.0,6.0,Sungai,NN,O,O,,,
777,777.0,6.0,di,IN,O,,,,None
778,778.0,6.0,Demak,NNP,B-PLOC,Place-Arg,"(-6.914199432985346, 110.6401210778076)",2.0,Argument_Candidate
779,779.0,6.0,-,NNP,O,O,,,
780,780.0,6.0,-,-,O,O,,,
781,781.0,6.0,Jakarta,NNP,B-PLOC,Published-Arg,"(-6.197602429787846, 106.83139222722116)",1.0,Argument_Candidate
782,782.0,6.0,-,-,O,O,,,
783,783.0,6.0,Sebuah,NND,O,O,,,
784,784.0,6.0,truk,NN,B-ARG,Vehicle-Arg,,,Argument_Candidate
785,785.0,6.0,gandeng,NN,O,O,,,
786,786.0,6.0,mengalami,VB,O,O,,,
787,787.0,6.0,kecelakaan,NN,B-EVE,ACCIDENT-EVENT,,,Trigger_Candidate
788,788.0,6.0,di,IN,O,O,,,
789,789.0,6.0,Jalan,NN,B-ARG,Street-Arg,,,Argument_Candidate
790,790.0,6.0,Raya,NNP,I-ARG,Street-Arg,,,Argument_Candidate
791,791.0,6.0,Demak,NN,B-LOC,Place-Arg,"(-6.914199432985346, 110.6401210778076)",2.0,Argument_Candidate
792,792.0,6.0,arah,NN,O,O,,,
793,793.0,6.0,Kudus,NN,B-PLOC,To-Arg,"(-6.800818096681704, 110.85433802259463)",2.0,Argument_Candidate
794,794.0,6.0,tepatnya,RB,O,O,,,
795,795.0,6.0,di,IN,O,O,,,
796,796.0,6.0,depan,NN,O,O,,,
797,797.0,6.0,Pasar,NNP,B-ORG,Place-Arg,,,Argument_Candidate
798,798.0,6.0,Gajah,NNP,I-ORG,Place-Arg,,,Argument_Candidate
799,799.0,6.0,",",",",O,O,,,
800,800.0,6.0,Jawa,NNP,B-PLOC,Place-Arg,"(-7.272336146806256, 110.1979583965181)",,Argument_Candidate
801,801.0,6.0,Tengah,NN,I-PLOC,Place-Arg,,,Argument_Candidate
802,802.0,6.0,Truk,NN,B-ARG,Vehicle-Arg,,,Argument_Candidate
803,803.0,6.0,tersebut,DT,O,O,,,
804,804.0,6.0,terguling,VBI,B-EVE,ACCIDENT-EVENT,,,Trigger_Candidate
805,805.0,6.0,hingga,IN,O,O,,,
806,806.0,6.0,masuk,VBT,O,O,,,
807,807.0,6.0,ke,IN,O,O,,,
808,808.0,6.0,dalam,IN,O,O,,,
809,809.0,6.0,sungai,NN,O,O,,,
810,810.0,6.0,Menurut,IN,O,O,,,
811,811.0,6.0,saksi,NN,O,O,,,
812,812.0,6.0,mata,NN,O,O,,,
813,813.0,6.0,",",",",O,O,,,
814,814.0,6.0,Ali,NNP,O,O,,,
815,815.0,6.0,Musyadad,NNP,O,O,,,
816,816.0,6.0,kejadia,NN,O,O,,,
817,817.0,6.0,terjadi,VB,O,O,,,
818,818.0,6.0,",",",",O,O,,,
819,819.0,6.0,Minggu,NNP,B-ARG,Time-Arg,,,Argument_Candidate
820,820.0,6.0,(,OP,O,O,,,
821,821.0,6.0,18/1/2015,DD,B-ARG,Time-Arg,,,Argument_Candidate
822,822.0,6.0,),CP,O,O,,,
823,823.0,6.0,pukul,NN,B-ARG,Time-Arg,,,Argument_Candidate
824,824.0,6.0,06.00,CDP,I-ARG,Time-Arg,,,Argument_Candidate
825,825.0,6.0,WIB,NN,I-ARG,Time-Arg,,,Argument_Candidate
826,826.0,6.0,tadi,NN,O,O,,,
827,827.0,6.0,Kondisi,NN,O,O,,,
828,828.0,6.0,truk,NN,B-ARG,Vehicle-Arg,,,Argument_Candidate
829,829.0,6.0,yang,SC,O,O,,,
830,830.0,6.0,bernopol,VBT,O,O,,,
831,831.0,6.0,berawalan,VBT,O,O,,,
832,832.0,6.0,B,NNP,O,O,,,
833,833.0,6.0,itu,PR,O,O,,,
834,834.0,6.0,terlihat,VB,O,O,,,
835,835.0,6.0,hancur,NN,O,O,,,
836,836.0,6.0,dan,CC,O,O,,,
837,837.0,6.0,terbalik,VBI,B-EVE,ACCIDENT-EVENT,,,Trigger_Candidate
838,838.0,6.0,di,IN,O,O,,,
839,839.0,6.0,dalam,IN,O,O,,,
840,840.0,6.0,sungai,NN,O,O,,,
841,841.0,6.0,yang,SC,O,O,,,
842,842.0,6.0,tidak,NEG,O,O,,,
843,843.0,6.0,terlalu,RB,O,O,,,
844,844.0,6.0,dalam,JJ,O,O,,,
845,845.0,6.0,Ali,NN,O,O,,,
846,846.0,6.0,juga,RB,O,O,,,
847,847.0,6.0,mengatakan,VBI,O,O,,,
848,848.0,6.0,",",",",O,O,,,
849,849.0,6.0,ada,VBI,O,O,,,
850,850.0,6.0,tiga,CDP,B-ARG,DeathVictim-Arg,,,Argument_Candidate
851,851.0,6.0,orang,NN,I-ARG,DeathVictim-Arg,,,Argument_Candidate
852,852.0,6.0,menjadi,VB,I-ARG,DeathVictim-Arg,,,Argument_Candidate
853,853.0,6.0,korban,NN,I-ARG,DeathVictim-Arg,,,Argument_Candidate
854,854.0,6.0,dalam,IN,O,O,,,
855,855.0,6.0,kejadian,NN,O,O,,,
856,856.0,6.0,ini,PR,O,O,,,
857,857.0,6.0,Ketiganya,NN,O,O,,,
858,858.0,6.0,diketahui,VBT,O,O,,,
859,859.0,6.0,sudah,MD,O,O,,,
860,860.0,6.0,tidak,NEG,O,O,,,
861,861.0,6.0,bernyawa,VBI,O,O,,,
862,862.0,7.0,Field,NNP,B-ORG,Facility-Arg,,,Argument_Candidate
